"Nro Patrimônio";"Patr Antigo";"Descrição Bem";"Conta Contábil";"Marca";"Modelo";"Nr Serie";"Sit Física";"Localização";"Data Aquisição";"Valor";"Observações"
"00116022";"";"Armario Baixo em Madeira";"44100000 - Móveis e Utensílios";"";"";"00116022";"BOM";"77a CIPM";"2013-11-26";"487.49";"Patr.Ant: 00138860 | SIAP 09/06/2026"
"00116023";"";"Armario Baixo em Madeira";"44100000 - Móveis e Utensílios";"";"";"00116023";"BOM";"77a CIPM";"2013-11-26";"487.49";"Patr.Ant: 00138861 | SIAP 09/06/2026"
"00116024";"";"Mesa de Trabalho em Madeira em L";"44100000 - Móveis e Utensílios";"";"";"00116024";"BOM";"77a CIPM";"2013-11-26";"828.76";"Patr.Ant: 00138862 | SIAP 09/06/2026"
"00135092";"";"Bebedouro de Agua Eletrico Suspenso";"44100000 - Móveis e Utensílios";"ELBER";"";"00135092";"BOM";"77a CIPM";"2015-02-25";"300.0";"SIAP 09/06/2026"
"00135193";"";"Binoculo Prismatico Zoom 10 a 30x60 04 Prismas";"44100000 - Móveis e Utensílios";"BARSKA";"";"00135193";"BOM";"77a CIPM";"2014-09-03";"490.0";"SIAP 09/06/2026"
"00141438";"";"Beliche em Metal MFS 2000x1500mm Desmontavel";"44100000 - Móveis e Utensílios";"MFS BELICHE";"";"00141438";"BOM";"77a CIPM";"2015-12-16";"400.0";"SIAP 09/06/2026"
"00141567";"";"Sofa em Couro 03 Lugares com Bracos";"44100000 - Móveis e Utensílios";"IDEALIZE";"";"00141567";"BOM";"77a CIPM";"2015-12-17";"975.0";"SIAP 09/06/2026"
"00143524";"";"Estante em Aco 05 Prateleiras 1980x930mm";"44100000 - Móveis e Utensílios";"PANDIN";"";"00143524";"BOM";"77a CIPM";"2015-07-21";"300.0";"SIAP 09/06/2026"
"00145496";"";"Estante em Aco Bibliografica";"44100000 - Móveis e Utensílios";"";"";"00145496";"BOM";"77a CIPM";"2016-05-19";"150.0";"SIAP 09/06/2026"
"00145497";"";"Estante em Aco Bibliografica";"44100000 - Móveis e Utensílios";"";"";"00145497";"BOM";"77a CIPM";"2016-05-19";"150.0";"SIAP 09/06/2026"
"00145498";"";"Estante em Aco Bibliografica";"44100000 - Móveis e Utensílios";"";"";"00145498";"BOM";"77a CIPM";"2016-05-19";"150.0";"SIAP 09/06/2026"
"00145499";"";"Estante em Aco Bibliografica";"44100000 - Móveis e Utensílios";"";"";"00145499";"BOM";"77a CIPM";"2016-05-19";"150.0";"SIAP 09/06/2026"
"00152131";"";"Armario Alto em Aco 02 Portas 04 Prateleiras 800x400x1900mm";"44100000 - Móveis e Utensílios";"";"";"00152131";"BOM";"77a CIPM";"2017-09-15";"709.98";"SIAP 09/06/2026"
"00152132";"";"Armario Alto em Aco 02 Portas 04 Prateleiras 800x400x1900mm";"44100000 - Móveis e Utensílios";"";"";"00152132";"BOM";"77a CIPM";"2017-09-15";"709.98";"SIAP 09/06/2026"
"00152133";"";"Armario Alto em Aco 02 Portas 04 Prateleiras 800x400x1900mm";"44100000 - Móveis e Utensílios";"";"";"00152133";"BOM";"77a CIPM";"2017-09-15";"709.98";"SIAP 09/06/2026"
"00152140";"";"Arquivo em Aco com 04 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00152140";"BOM";"77a CIPM";"2017-09-15";"492.02";"SIAP 09/06/2026"
"00152153";"";"Estante em Aco com 06 Prateleiras";"44100000 - Móveis e Utensílios";"";"";"00152153";"BOM";"77a CIPM";"2017-09-15";"242.89";"SIAP 09/06/2026"
"00153226";"";"Armario Alto em Madeira 02 Portas 03 Prateleiras 800x500x1600mm";"44100000 - Móveis e Utensílios";"";"";"00153226";"BOM";"77a CIPM";"2017-09-12";"531.13";"SIAP 09/06/2026"
"00153227";"";"Armario Alto em Madeira 02 Portas 03 Prateleiras 800x500x1600mm";"44100000 - Móveis e Utensílios";"";"";"00153227";"BOM";"77a CIPM";"2017-09-12";"531.13";"SIAP 09/06/2026"
"00153228";"";"Armario Alto em Madeira 02 Portas 03 Prateleiras 800x500x1600mm";"44100000 - Móveis e Utensílios";"";"";"00153228";"BOM";"77a CIPM";"2017-09-12";"531.13";"SIAP 09/06/2026"
"00153229";"";"Armario Alto em Madeira 02 Portas 03 Prateleiras 800x500x1600mm";"44100000 - Móveis e Utensílios";"";"";"00153229";"BOM";"77a CIPM";"2017-09-12";"531.13";"SIAP 09/06/2026"
"00153560";"";"Cadeira Fixa em Vinil Espaldar Medio Bracos Fixos";"44100000 - Móveis e Utensílios";"";"";"00153560";"BOM";"77a CIPM";"2017-09-14";"304.0";"SIAP 09/06/2026"
"00153561";"";"Cadeira Fixa em Vinil Espaldar Medio Bracos Fixos";"44100000 - Móveis e Utensílios";"";"";"00153561";"BOM";"77a CIPM";"2017-09-14";"304.0";"SIAP 09/06/2026"
"00153562";"";"Cadeira Fixa em Vinil Espaldar Medio Bracos Fixos";"44100000 - Móveis e Utensílios";"";"";"00153562";"BOM";"77a CIPM";"2017-09-14";"304.0";"SIAP 09/06/2026"
"00153563";"";"Cadeira Fixa em Vinil Espaldar Medio Bracos Fixos";"44100000 - Móveis e Utensílios";"";"";"00153563";"BOM";"77a CIPM";"2017-09-14";"304.0";"SIAP 09/06/2026"
"00153564";"";"Cadeira Fixa em Vinil Espaldar Medio Bracos Fixos";"44100000 - Móveis e Utensílios";"";"";"00153564";"BOM";"77a CIPM";"2017-09-14";"304.0";"SIAP 09/06/2026"
"00153576";"";"Cadeira Fixa em Vinil Espaldar Medio Sem Bracos";"44100000 - Móveis e Utensílios";"";"";"00153576";"BOM";"77a CIPM";"2017-09-14";"141.0";"SIAP 09/06/2026"
"00153577";"";"Cadeira Fixa em Vinil Espaldar Medio Sem Bracos";"44100000 - Móveis e Utensílios";"";"";"00153577";"BOM";"77a CIPM";"2017-09-14";"141.0";"SIAP 09/06/2026"
"00153578";"";"Cadeira Fixa em Vinil Espaldar Medio Sem Bracos";"44100000 - Móveis e Utensílios";"";"";"00153578";"BOM";"77a CIPM";"2017-09-14";"141.0";"SIAP 09/06/2026"
"00154674";"";"Mesa de Trabalho Formato em L 1350/600x1350/600x740mm";"44100000 - Móveis e Utensílios";"";"";"00154674";"BOM";"77a CIPM";"2017-05-31";"589.95";"SIAP 09/06/2026"
"00154682";"";"Mesa de Trabalho em Madeira 1200x730x740mm";"44100000 - Móveis e Utensílios";"";"";"00154682";"BOM";"77a CIPM";"2017-05-31";"294.78";"SIAP 09/06/2026"
"00154683";"";"Mesa de Trabalho em Madeira 1200x730x740mm";"44100000 - Móveis e Utensílios";"";"";"00154683";"BOM";"77a CIPM";"2017-05-31";"294.78";"SIAP 09/06/2026"
"00154684";"";"Mesa de Trabalho em Madeira 1200x730x740mm";"44100000 - Móveis e Utensílios";"";"";"00154684";"BOM";"77a CIPM";"2017-05-31";"294.78";"SIAP 09/06/2026"
"00154690";"";"Gaveteiro Volante em Madeira 02 Gavetas 01 Gavetao";"44100000 - Móveis e Utensílios";"";"";"00154690";"BOM";"77a CIPM";"2017-05-31";"370.0";"SIAP 09/06/2026"
"00154691";"";"Gaveteiro Volante em Madeira 02 Gavetas 01 Gavetao";"44100000 - Móveis e Utensílios";"";"";"00154691";"BOM";"77a CIPM";"2017-05-31";"370.0";"SIAP 09/06/2026"
"00154692";"";"Gaveteiro Volante em Madeira 02 Gavetas 01 Gavetao";"44100000 - Móveis e Utensílios";"";"";"00154692";"BOM";"77a CIPM";"2017-05-31";"370.0";"SIAP 09/06/2026"
"00156203";"";"Cadeira Giratoria em Vinil Espaldar Medio Bracos Regulaveis";"44100000 - Móveis e Utensílios";"";"";"00156203";"BOM";"77a CIPM";"2017-09-14";"342.15";"SIAP 09/06/2026"
"00156204";"";"Cadeira Giratoria em Vinil Espaldar Medio Bracos Regulaveis";"44100000 - Móveis e Utensílios";"";"";"00156204";"BOM";"77a CIPM";"2017-09-14";"342.15";"SIAP 09/06/2026"
"00156205";"";"Cadeira Giratoria em Vinil Espaldar Medio Bracos Regulaveis";"44100000 - Móveis e Utensílios";"";"";"00156205";"BOM";"77a CIPM";"2017-09-14";"342.15";"SIAP 09/06/2026"
"00156206";"";"Cadeira Giratoria em Vinil Espaldar Medio Bracos Regulaveis";"44100000 - Móveis e Utensílios";"";"";"00156206";"BOM";"77a CIPM";"2017-09-14";"342.15";"SIAP 09/06/2026"
"00156207";"";"Cadeira Giratoria em Vinil Espaldar Medio Bracos Regulaveis";"44100000 - Móveis e Utensílios";"";"";"00156207";"BOM";"77a CIPM";"2017-09-14";"342.15";"SIAP 09/06/2026"
"00156209";"";"Cadeira Giratoria em Vinil Espaldar Medio Bracos Regulaveis";"44100000 - Móveis e Utensílios";"";"";"00156209";"BOM";"77a CIPM";"2017-09-14";"342.15";"SIAP 09/06/2026"
"00156210";"";"Cadeira Giratoria em Vinil Espaldar Medio Bracos Regulaveis";"44100000 - Móveis e Utensílios";"";"";"00156210";"BOM";"77a CIPM";"2017-09-14";"342.15";"SIAP 09/06/2026"
"00156211";"";"Cadeira Giratoria em Vinil Espaldar Medio Bracos Regulaveis";"44100000 - Móveis e Utensílios";"";"";"00156211";"BOM";"77a CIPM";"2017-09-14";"342.15";"SIAP 09/06/2026"
"00156212";"";"Cadeira Giratoria em Vinil Espaldar Medio Bracos Regulaveis";"44100000 - Móveis e Utensílios";"";"";"00156212";"BOM";"77a CIPM";"2017-09-14";"342.15";"SIAP 09/06/2026"
"00164688";"";"Tela para Projecao 4x3m PVC Frontal com Ilhoses";"44100000 - Móveis e Utensílios";"NARDELLI";"";"00164688";"BOM";"77a CIPM";"2019-02-11";"1293.0";"SIAP 09/06/2026"
"00165529";"";"Extintor de Incendio PQS 6kg ABC";"44900000 - Equip. Segurança";"";"";"00165529";"BOM";"77a CIPM";"2019-06-11";"134.26";"SIAP 09/06/2026"
"00165530";"";"Extintor de Incendio PQS 6kg ABC";"44900000 - Equip. Segurança";"";"";"00165530";"BOM";"77a CIPM";"2019-06-11";"134.26";"SIAP 09/06/2026"
"00165533";"";"Extintor de Incendio PQS 6kg ABC";"44900000 - Equip. Segurança";"";"";"00165533";"BOM";"77a CIPM";"2019-06-11";"134.26";"SIAP 09/06/2026"
"00165534";"";"Extintor de Incendio PQS 6kg ABC";"44900000 - Equip. Segurança";"";"";"00165534";"BOM";"77a CIPM";"2019-06-11";"134.26";"SIAP 09/06/2026"
"00165535";"";"Extintor de Incendio PQS 6kg ABC";"44900000 - Equip. Segurança";"";"";"00165535";"BOM";"77a CIPM";"2019-06-11";"134.26";"SIAP 09/06/2026"
"00165536";"";"Extintor de Incendio PQS 6kg ABC";"44900000 - Equip. Segurança";"";"";"00165536";"BOM";"77a CIPM";"2019-06-11";"134.26";"SIAP 09/06/2026"
"00165537";"";"Extintor de Incendio PQS 6kg ABC";"44900000 - Equip. Segurança";"";"";"00165537";"BOM";"77a CIPM";"2019-06-11";"134.26";"SIAP 09/06/2026"
"00165538";"";"Extintor de Incendio PQS 6kg ABC";"44900000 - Equip. Segurança";"";"";"00165538";"BOM";"77a CIPM";"2019-06-11";"134.26";"SIAP 09/06/2026"
"00165539";"";"Extintor de Incendio CO2 6kg";"44900000 - Equip. Segurança";"";"";"00165539";"BOM";"77a CIPM";"2019-06-11";"292.71";"SIAP 09/06/2026"
"00168000";"";"Forno Combinado a Gas Turbo Eletrico Fast Oven Gastronomico PRP-004";"44100000 - Móveis e Utensílios";"PROGAS";"";"00168000";"BOM";"77a CIPM";"2019-10-16";"1615.0";"SIAP 09/06/2026"
"00168910";"";"Cadeira Fixa em Tecido Secretaria Ergonomica de Trapezio";"44100000 - Móveis e Utensílios";"";"";"00168910";"REGULAR";"77a CIPM";"2020-07-03";"82.33";"Patr.Ant: 00006218 | SIAP 09/06/2026"
"00168926";"";"Estacao de Trabalho em Madeira 1600x1600mm";"44100000 - Móveis e Utensílios";"";"";"00168926";"REGULAR";"77a CIPM";"2020-07-03";"188.26";"Patr.Ant: 00006179 | SIAP 09/06/2026"
"00168944";"";"Longarina com 03 Lugares Braco Corsa Tecido 302-B";"44100000 - Móveis e Utensílios";"";"";"00168944";"REGULAR";"77a CIPM";"2020-07-03";"214.99";"Patr.Ant: 00006199 | SIAP 09/06/2026"
"00168945";"";"Longarina com 04 Lugares Braco Corsa Tecido 302-B";"44100000 - Móveis e Utensílios";"";"";"00168945";"REGULAR";"77a CIPM";"2020-07-03";"178.36";"Patr.Ant: 00006192 | SIAP 09/06/2026"
"00172549";"";"Poltrona Giratoria em Vinil Espaldar Medio com Braco";"44100000 - Móveis e Utensílios";"FRISOKAR";"";"00172549";"BOM";"77a CIPM";"2021-01-07";"852.83";"SIAP 09/06/2026"
"00177549";"";"Gaveteiro em Madeira";"44100000 - Móveis e Utensílios";"MIRANTI";"";"00177549";"BOM";"77a CIPM";"2022-05-18";"503.99";"SIAP 09/06/2026"
"00177584";"";"Estante em Aco";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00177584";"BOM";"77a CIPM";"2022-04-26";"550.0";"SIAP 09/06/2026"
"00177585";"";"Estante em Aco";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00177585";"BOM";"77a CIPM";"2022-04-26";"550.0";"SIAP 09/06/2026"
"00177586";"";"Estante em Aco";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00177586";"BOM";"77a CIPM";"2022-04-26";"550.0";"SIAP 09/06/2026"
"00177587";"";"Estante em Aco";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00177587";"BOM";"77a CIPM";"2022-04-26";"550.0";"SIAP 09/06/2026"
"00177588";"";"Estante em Aco";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00177588";"BOM";"77a CIPM";"2022-04-26";"550.0";"SIAP 09/06/2026"
"00177589";"";"Estante em Aco";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00177589";"BOM";"77a CIPM";"2022-04-26";"550.0";"SIAP 09/06/2026"
"00178366";"";"Bebedouro Eletrico em Inox 220V";"44100000 - Móveis e Utensílios";"LIBEL-PRESS";"";"00178366";"BOM";"77a CIPM";"2022-04-13";"740.0";"SIAP 09/06/2026"
"00227288";"";"Refrigerador Tipo Frigobar 90-124L 220V";"44100000 - Móveis e Utensílios";"EOS";"";"00227288";"BOM";"77a CIPM";"2024-08-15";"1194.99";"SIAP 09/06/2026"
"00233223";"";"Refrigerador Tipo Frigobar 93L 220V Branco";"44100000 - Móveis e Utensílios";"MIDEA";"";"00233223";"BOM";"77a CIPM";"2024-10-10";"1081.0";"SIAP 09/06/2026"
"00234467";"";"Ventilador de Parede";"44100000 - Móveis e Utensílios";"VENTISOL";"";"00234467";"BOM";"77a CIPM";"2025-04-30";"294.66";"SIAP 09/06/2026"
"00234468";"";"Ventilador de Parede";"44100000 - Móveis e Utensílios";"VENTISOL";"";"00234468";"BOM";"77a CIPM";"2025-04-30";"294.66";"SIAP 09/06/2026"
"00234469";"";"Ventilador de Parede";"44100000 - Móveis e Utensílios";"VENTISOL";"";"00234469";"BOM";"77a CIPM";"2025-04-30";"294.66";"SIAP 09/06/2026"
"Y00004530";"";"Estante em Aco com 06 Prateleiras";"44100000 - Móveis e Utensílios";"";"";"Y00004530";"BOM";"77a CIPM";"2015-08-27";"48.0";"SIAP 09/06/2026"
"Y00004531";"";"Estante em Aco com 06 Prateleiras";"44100000 - Móveis e Utensílios";"";"";"Y00004531";"BOM";"77a CIPM";"2015-08-27";"48.0";"SIAP 09/06/2026"
"Y00004540";"";"Estante Bibliotecaria";"44100000 - Móveis e Utensílios";"";"";"Y00004540";"BOM";"77a CIPM";"2015-08-27";"405.0";"SIAP 09/06/2026"
"Y00004541";"";"Estante Bibliotecaria";"44100000 - Móveis e Utensílios";"";"";"Y00004541";"BOM";"77a CIPM";"2015-08-27";"405.0";"SIAP 09/06/2026"
"Y00004542";"";"Estante Bibliotecaria";"44100000 - Móveis e Utensílios";"";"";"Y00004542";"BOM";"77a CIPM";"2015-08-27";"405.0";"SIAP 09/06/2026"
"Y00004543";"";"Estante Bibliotecaria";"44100000 - Móveis e Utensílios";"";"";"Y00004543";"BOM";"77a CIPM";"2015-08-27";"405.0";"SIAP 09/06/2026"
"Y00004544";"";"Estante Bibliotecaria";"44100000 - Móveis e Utensílios";"";"";"Y00004544";"BOM";"77a CIPM";"2015-08-27";"405.0";"SIAP 09/06/2026"
"Y00004545";"";"Estante Bibliotecaria";"44100000 - Móveis e Utensílios";"";"";"Y00004545";"BOM";"77a CIPM";"2015-08-27";"405.0";"SIAP 09/06/2026"
"Y00004760";"";"Estante em Aco com 06 Prateleiras";"44100000 - Móveis e Utensílios";"";"";"Y00004760";"BOM";"77a CIPM";"2015-11-26";"80.0";"SIAP 09/06/2026"
"Y00006866";"";"Forno de Microondas 34L 220V Branco MEO44";"44100000 - Móveis e Utensílios";"ELETROLUX";"";"Y00006866";"BOM";"77a CIPM";"2019-06-13";"499.9";"SIAP 09/06/2026"
"00032291";"";"Conversor AC/DC para VHF CV 06";"44300000 - Máquinas e Equipamentos";"INTRACO";"";"00032291";"BOM";"77a CIPM";"1997-01-02";"192.0";"Patr.Ant: 03229100 | SIAP 09/06/2026"
"00130759";"";"Sinalizador Acustico para Veiculo 15 Modulos - Viatura OZI1276";"44300000 - Máquinas e Equipamentos";"AMELFIS";"";"00130759";"BOM";"77a CIPM";"2014-12-16";"7475.0";"SIAP 09/06/2026"
"00135512";"";"DVR Video Monitoramento Digital 4 Camaras Monitor 19pol";"44600000 - Equip. Monitoramento";"AOC";"";"00135512";"BOM";"77a CIPM";"2015-02-25";"3700.0";"SIAP 09/06/2026"
"00135532";"";"Gerador de Energia Portatil 10 KVA";"44300000 - Máquinas e Equipamentos";"";"";"00135532";"BOM";"77a CIPM";"2015-02-25";"2000.0";"SIAP 09/06/2026"
"00135542";"";"GPS";"44300000 - Máquinas e Equipamentos";"DOTOM";"";"00135542";"BOM";"77a CIPM";"2015-02-25";"400.0";"SIAP 09/06/2026"
"00140255";"";"Microcamera para Sistema de Seguranca Day Night 3.60mm CCD 1/3";"44600000 - Equip. Monitoramento";"VOXI";"";"00140255";"BOM";"77a CIPM";"2015-08-14";"95.88";"Patr.Ant: 00136847 | SIAP 09/06/2026"
"00157577";"";"Nobreak 700VA Bivolt";"44300000 - Máquinas e Equipamentos";"BMI";"";"00157577";"BOM";"77a CIPM";"2018-01-09";"299.14";"SIAP 09/06/2026"
"00178383";"";"Condicionador de Ar Tipo Split 18000BTU 220V";"44300000 - Máquinas e Equipamentos";"AGRATTO";"";"00178383";"BOM";"77a CIPM";"2022-04-18";"2529.05";"SIAP 09/06/2026"
"00178384";"";"Condicionador de Ar Tipo Split 18000BTU 220V";"44300000 - Máquinas e Equipamentos";"AGRATTO";"";"00178384";"BOM";"77a CIPM";"2022-04-18";"2529.05";"SIAP 09/06/2026"
"00178391";"";"Purificador de Agua Acquaflex Hermetico Branco Cinza 220V";"44300000 - Máquinas e Equipamentos";"LIBELL";"";"00178391";"BOM";"77a CIPM";"2022-05-30";"651.11";"SIAP 09/06/2026"
"00178405";"";"Purificador de Agua Acquaflex Hermetico Branco Fume 220V";"44300000 - Máquinas e Equipamentos";"LIBELL";"";"00178405";"BOM";"77a CIPM";"2022-05-30";"651.11";"SIAP 09/06/2026"
"00178406";"";"Purificador de Agua Acquaflex Hermetico Branco Fume 220V";"44300000 - Máquinas e Equipamentos";"LIBELL";"";"00178406";"BOM";"77a CIPM";"2022-05-30";"651.11";"SIAP 09/06/2026"
"00178407";"";"Purificador de Agua Acquaflex Hermetico Branco Fume 220V";"44300000 - Máquinas e Equipamentos";"LIBELL";"";"00178407";"BOM";"77a CIPM";"2022-05-30";"651.11";"SIAP 09/06/2026"
"00234845";"";"Purificador de Agua Branco 127V";"44300000 - Máquinas e Equipamentos";"LIBELL";"";"00234845";"BOM";"77a CIPM";"2024-10-09";"871.0";"SIAP 09/06/2026"
"";"";".40 - ETPP 180GR - Expansivo de Alta Pressao";"45200000 - Material Bélico / Munição";"";"";"";"BOM";"77a CIPM - Arsenal";"2026-06-09";"";"Calibre .40 | Qtd confirmada no SICOMB - verificar saldo exato"
"";"";"5,56x45mm - Comum SS109 A";"45200000 - Material Bélico / Munição";"";"";"";"BOM";"77a CIPM - Arsenal";"2026-06-09";"";"Calibre 5,56x45mm | Qtd: 645 (500+145) | SICOMB 09/06/2026"
"";"";"7,62x51mm - NATO Ball A";"45200000 - Material Bélico / Munição";"";"";"";"BOM";"77a CIPM - Arsenal";"2026-06-09";"";"Calibre 7,62x51mm | Qtd: ~500 (200+100+200 instrucao) | SICOMB 09/06/2026"
"";"";".40 - EOPP 180GR NTA A - Expansivo de Baixa Pressao";"45200000 - Material Bélico / Munição";"";"";"";"BOM";"77a CIPM - Arsenal";"2026-06-09";"";"Calibre .40 | Qtd: 600 (500+100) | SICOMB 09/06/2026"
"";"";".30 - ETOG 110GR A";"45200000 - Material Bélico / Munição";"";"";"";"BOM";"77a CIPM - Arsenal";"2026-06-09";"";"Calibre .30 | Qtd: 218 (100+79+39) | SICOMB 09/06/2026"
"";"";"5,56x45mm - Comum M193";"45200000 - Material Bélico / Munição";"";"";"";"BOM";"77a CIPM - Arsenal";"2026-06-09";"";"Calibre 5,56x45mm M193 | Verificar saldo SICOMB"
"";"";"12 - Projetil Simples Hi-Impact A";"45200000 - Material Bélico / Munição";"";"";"";"BOM";"77a CIPM - Arsenal";"2026-06-09";"";"Calibre 12 | Qtd: 25 | SICOMB 09/06/2026"
"";"";"12 - CH-SG Hi-Impact Plastico A";"45200000 - Material Bélico / Munição";"";"";"";"BOM";"77a CIPM - Arsenal";"2026-06-09";"";"Calibre 12 | Qtd: 15 | SICOMB 09/06/2026"
"";"";".38 - +P Expansivo";"45200000 - Material Bélico / Munição";"";"";"";"BOM";"77a CIPM - Arsenal";"2026-06-09";"";"Calibre .38 | Qtd: 100 | SICOMB 09/06/2026"
"1";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"INBRATERRESTRE";"";"1";"INSERVIVEL";"77a CIPM";"";"";"SICOMB ID 1 | Situacao: INSERVIVEL | SICOMB 09/06/2026"
"2";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"INBRATERRESTRE";"";"2";"INSERVIVEL";"77a CIPM";"";"";"SICOMB ID 2 | Situacao: INSERVIVEL | SICOMB 09/06/2026"
"3";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"TAURUS";"";"3";"INSERVIVEL";"77a CIPM";"";"";"SICOMB ID 3 | Situacao: INSERVIVEL | SICOMB 09/06/2026"
"4";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"4";"REGULAR";"77a CIPM";"";"";"SICOMB ID 4 | Validade: 2025-02-27 | SICOMB 09/06/2026"
"5";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"5";"REGULAR";"77a CIPM";"";"";"SICOMB ID 5 | Validade: 2025-02-27 | SICOMB 09/06/2026"
"6";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"6";"REGULAR";"77a CIPM";"";"";"SICOMB ID 6 | Validade: 2025-02-27 | SICOMB 09/06/2026"
"7";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"7";"REGULAR";"77a CIPM";"";"";"SICOMB ID 7 | Validade: 2025-02-27 | SICOMB 09/06/2026"
"8";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"8";"REGULAR";"77a CIPM";"";"";"SICOMB ID 8 | Validade: 2025-02-27 | SICOMB 09/06/2026"
"9";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"9";"REGULAR";"77a CIPM";"";"";"SICOMB ID 9 | Validade: 2025-02-27 | SICOMB 09/06/2026"
"10";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"10";"BOM";"77a CIPM";"";"";"SICOMB ID 10 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"11";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"11";"BOM";"77a CIPM";"";"";"SICOMB ID 11 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"12";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"12";"BOM";"77a CIPM";"";"";"SICOMB ID 12 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"13";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"13";"BOM";"77a CIPM";"";"";"SICOMB ID 13 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"14";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"14";"BOM";"77a CIPM";"";"";"SICOMB ID 14 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"15";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"15";"BOM";"77a CIPM";"";"";"SICOMB ID 15 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"16";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"16";"BOM";"77a CIPM";"";"";"SICOMB ID 16 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"17";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"17";"BOM";"77a CIPM";"";"";"SICOMB ID 17 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"18";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"18";"BOM";"77a CIPM";"";"";"SICOMB ID 18 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"19";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"19";"BOM";"77a CIPM";"";"";"SICOMB ID 19 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"20";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"20";"BOM";"77a CIPM";"";"";"SICOMB ID 20 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"21";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"21";"BOM";"77a CIPM";"";"";"SICOMB ID 21 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"22";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"22";"BOM";"77a CIPM";"";"";"SICOMB ID 22 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"23";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"23";"BOM";"77a CIPM";"";"";"SICOMB ID 23 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"24";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"24";"BOM";"77a CIPM";"";"";"SICOMB ID 24 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"25";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"25";"BOM";"77a CIPM";"";"";"SICOMB ID 25 | Validade: 2027-06-21 | SICOMB 09/06/2026"
"26";"";"Colete a Prova de Balas";"44900000 - Equipamento Prot. Individual / Colete";"PROTECTA";"";"26";"BOM";"77a CIPM";"";"";"SICOMB ID 26 | Validade: 2027-06-21 | SICOMB 09/06/2026"
